t	PL(A)	PL(B)	PL(T)	PL(E)	V(A)	V(B)	V(E)	I(A)	I(B)	I(E)
203,054	39,000	40,500	7,950E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,573E-1	3,521E-1	0,000E+0
204,055	39,000	40,600	7,960E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,580E-1	3,530E-1	0,000E+0
205,055	38,800	40,800	7,960E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,564E-1	3,533E-1	0,000E+0
206,055	38,900	40,800	7,970E+1	0,000E+0	1,776E+2	1,776E+2	0,000E+0	3,575E-1	3,539E-1	0,000E+0
207,055	38,700	40,700	7,940E+1	0,000E+0	1,778E+2	1,775E+2	0,000E+0	3,568E-1	3,527E-1	0,000E+0
208,056	38,800	40,800	7,960E+1	0,000E+0	1,779E+2	1,777E+2	0,000E+0	3,572E-1	3,544E-1	0,000E+0
209,058	38,800	40,900	7,970E+1	0,000E+0	1,777E+2	1,780E+2	0,000E+0	3,579E-1	3,551E-1	0,000E+0
210,057	38,900	41,000	7,990E+1	0,000E+0	1,778E+2	1,778E+2	0,000E+0	3,571E-1	3,554E-1	0,000E+0
211,057	38,800	40,800	7,960E+1	0,000E+0	1,777E+2	1,776E+2	0,000E+0	3,572E-1	3,538E-1	0,000E+0
212,057	38,800	40,800	7,960E+1	0,000E+0	1,777E+2	1,776E+2	0,000E+0	3,572E-1	3,538E-1	0,000E+0
213,057	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,576E-1	3,536E-1	0,000E+0
214,058	39,100	40,800	7,990E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,587E-1	3,542E-1	0,000E+0
215,057	39,000	41,000	8,000E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,582E-1	3,552E-1	0,000E+0
216,058	39,100	41,000	8,010E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,597E-1	3,568E-1	0,000E+0
217,057	39,100	41,000	8,010E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,594E-1	3,558E-1	0,000E+0
218,057	39,100	41,000	8,010E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,594E-1	3,558E-1	0,000E+0
219,058	39,000	41,100	8,010E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,590E-1	3,560E-1	0,000E+0
220,058	39,000	40,800	7,980E+1	0,000E+0	1,777E+2	1,774E+2	0,000E+0	3,583E-1	3,544E-1	0,000E+0
221,059	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,574E-1	3,539E-1	0,000E+0
222,058	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,574E-1	3,539E-1	0,000E+0
223,060	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,574E-1	3,539E-1	0,000E+0
224,059	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,574E-1	3,539E-1	0,000E+0
225,059	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,574E-1	3,539E-1	0,000E+0
226,060	38,800	40,800	7,960E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,566E-1	3,545E-1	0,000E+0
227,060	38,800	40,800	7,960E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,566E-1	3,545E-1	0,000E+0
228,061	38,800	40,800	7,960E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,566E-1	3,545E-1	0,000E+0
229,060	38,800	40,800	7,960E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,566E-1	3,545E-1	0,000E+0
230,061	39,000	41,000	8,000E+1	0,000E+0	1,777E+2	1,776E+2	0,000E+0	3,583E-1	3,549E-1	0,000E+0
231,060	38,700	40,800	7,950E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,565E-1	3,550E-1	0,000E+0
232,060	38,700	40,800	7,950E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,565E-1	3,550E-1	0,000E+0
233,060	38,800	40,600	7,940E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,561E-1	3,533E-1	0,000E+0
234,060	38,800	40,600	7,940E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,561E-1	3,533E-1	0,000E+0
235,060	38,900	40,900	7,980E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,578E-1	3,544E-1	0,000E+0
236,060	38,700	40,600	7,930E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,566E-1	3,529E-1	0,000E+0
237,061	39,000	40,600	7,960E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,579E-1	3,530E-1	0,000E+0
238,060	38,900	41,000	7,990E+1	0,000E+0	1,774E+2	1,776E+2	0,000E+0	3,585E-1	3,551E-1	0,000E+0
239,060	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,584E-1	3,549E-1	0,000E+0
240,061	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,584E-1	3,549E-1	0,000E+0
241,061	38,900	41,100	8,000E+1	0,000E+0	1,773E+2	1,775E+2	0,000E+0	3,584E-1	3,564E-1	0,000E+0
242,062	39,200	41,100	8,030E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,597E-1	3,562E-1	0,000E+0
243,061	39,000	40,900	7,990E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,583E-1	3,549E-1	0,000E+0
244,062	38,900	41,100	8,000E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,580E-1	3,559E-1	0,000E+0
245,062	38,900	41,100	8,000E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,580E-1	3,559E-1	0,000E+0
246,062	38,900	41,100	8,000E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,580E-1	3,559E-1	0,000E+0
247,062	38,900	41,100	8,000E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,580E-1	3,559E-1	0,000E+0
248,063	38,900	40,600	7,950E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,578E-1	3,534E-1	0,000E+0
249,063	38,900	40,600	7,950E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,578E-1	3,534E-1	0,000E+0
250,065	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,574E-1	3,534E-1	0,000E+0
251,064	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,574E-1	3,534E-1	0,000E+0
252,064	38,900	40,700	7,960E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,574E-1	3,534E-1	0,000E+0
253,064	38,900	41,000	7,990E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,583E-1	3,551E-1	0,000E+0
254,065	38,900	41,000	7,990E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,583E-1	3,551E-1	0,000E+0
255,066	38,900	41,000	7,990E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,583E-1	3,551E-1	0,000E+0
256,065	38,900	41,000	7,990E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,583E-1	3,551E-1	0,000E+0
257,067	38,900	40,600	7,950E+1	0,000E+0	1,774E+2	1,774E+2	0,000E+0	3,565E-1	3,524E-1	0,000E+0
258,067	38,900	40,700	7,960E+1	0,000E+0	1,774E+2	1,774E+2	0,000E+0	3,570E-1	3,535E-1	0,000E+0
259,067	38,700	40,900	7,960E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,567E-1	3,547E-1	0,000E+0
260,067	38,700	40,900	7,960E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,567E-1	3,547E-1	0,000E+0
261,068	38,900	40,800	7,970E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,576E-1	3,544E-1	0,000E+0
262,070	38,900	40,800	7,970E+1	0,000E+0	1,778E+2	1,773E+2	0,000E+0	3,569E-1	3,540E-1	0,000E+0
263,070	38,900	40,600	7,950E+1	0,000E+0	1,777E+2	1,774E+2	0,000E+0	3,574E-1	3,531E-1	0,000E+0
264,072	38,900	41,000	7,990E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,583E-1	3,557E-1	0,000E+0
265,072	39,200	41,400	8,060E+1	0,000E+0	1,776E+2	1,777E+2	0,000E+0	3,611E-1	3,587E-1	0,000E+0
266,072	39,000	40,700	7,970E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,583E-1	3,539E-1	0,000E+0
267,072	39,100	41,000	8,010E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,599E-1	3,563E-1	0,000E+0
268,073	39,100	40,800	7,990E+1	0,000E+0	1,778E+2	1,773E+2	0,000E+0	3,590E-1	3,544E-1	0,000E+0
269,074	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,776E+2	0,000E+0	3,590E-1	3,550E-1	0,000E+0
270,073	39,000	40,900	7,990E+1	0,000E+0	1,778E+2	1,773E+2	0,000E+0	3,583E-1	3,546E-1	0,000E+0
271,073	39,100	40,800	7,990E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,591E-1	3,548E-1	0,000E+0
272,073	39,100	40,800	7,990E+1	0,000E+0	1,775E+2	1,776E+2	0,000E+0	3,591E-1	3,548E-1	0,000E+0
273,074	38,800	41,000	7,980E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,573E-1	3,550E-1	0,000E+0
274,074	38,900	40,900	7,980E+1	0,000E+0	1,777E+2	1,775E+2	0,000E+0	3,579E-1	3,547E-1	0,000E+0
275,075	38,900	40,900	7,980E+1	0,000E+0	1,776E+2	1,776E+2	0,000E+0	3,582E-1	3,547E-1	0,000E+0
276,074	39,000	40,900	7,990E+1	0,000E+0	1,777E+2	1,774E+2	0,000E+0	3,587E-1	3,548E-1	0,000E+0
277,076	39,000	40,700	7,970E+1	0,000E+0	1,777E+2	1,775E+2	0,000E+0	3,579E-1	3,534E-1	0,000E+0
278,075	39,000	41,000	8,000E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,595E-1	3,554E-1	0,000E+0
279,075	39,100	41,000	8,010E+1	0,000E+0	1,777E+2	1,775E+2	0,000E+0	3,590E-1	3,554E-1	0,000E+0
280,075	38,900	40,800	7,970E+1	0,000E+0	1,773E+2	1,773E+2	0,000E+0	3,580E-1	3,545E-1	0,000E+0
281,076	38,900	40,800	7,970E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,577E-1	3,546E-1	0,000E+0
282,077	38,900	40,800	7,970E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,577E-1	3,546E-1	0,000E+0
283,076	38,900	40,800	7,970E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,577E-1	3,546E-1	0,000E+0
284,077	38,900	40,800	7,970E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,577E-1	3,546E-1	0,000E+0
285,077	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,577E-1	3,544E-1	0,000E+0
286,078	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,775E+2	0,000E+0	3,577E-1	3,544E-1	0,000E+0
287,077	39,400	40,800	8,020E+1	0,000E+0	1,777E+2	1,772E+2	0,000E+0	3,611E-1	3,542E-1	0,000E+0
288,077	39,200	41,300	8,050E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,609E-1	3,576E-1	0,000E+0
289,077	39,200	41,300	8,050E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,609E-1	3,576E-1	0,000E+0
290,078	39,000	41,100	8,010E+1	0,000E+0	1,776E+2	1,776E+2	0,000E+0	3,591E-1	3,557E-1	0,000E+0
291,079	39,000	41,100	8,010E+1	0,000E+0	1,776E+2	1,776E+2	0,000E+0	3,591E-1	3,557E-1	0,000E+0
292,080	38,900	40,900	7,980E+1	0,000E+0	1,777E+2	1,772E+2	0,000E+0	3,581E-1	3,561E-1	0,000E+0
293,080	38,900	40,900	7,980E+1	0,000E+0	1,777E+2	1,772E+2	0,000E+0	3,581E-1	3,561E-1	0,000E+0
294,080	39,100	40,800	7,990E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,586E-1	3,539E-1	0,000E+0
295,081	39,100	40,800	7,990E+1	0,000E+0	1,776E+2	1,775E+2	0,000E+0	3,586E-1	3,539E-1	0,000E+0
296,080	39,100	41,100	8,020E+1	0,000E+0	1,776E+2	1,777E+2	0,000E+0	3,591E-1	3,562E-1	0,000E+0
297,081	39,000	40,700	7,970E+1	0,000E+0	1,777E+2	1,776E+2	0,000E+0	3,589E-1	3,535E-1	0,000E+0
298,080	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,580E-1	3,548E-1	0,000E+0
299,080	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,580E-1	3,548E-1	0,000E+0
300,080	39,000	40,900	7,990E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,577E-1	3,550E-1	0,000E+0
301,081	39,200	41,000	8,020E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,603E-1	3,564E-1	0,000E+0
302,082	39,000	41,000	8,000E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,585E-1	3,557E-1	0,000E+0
303,081	39,100	40,800	7,990E+1	0,000E+0	1,776E+2	1,773E+2	0,000E+0	3,588E-1	3,545E-1	0,000E+0
304,082	38,900	40,700	7,960E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,574E-1	3,529E-1	0,000E+0
305,081	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,592E-1	3,555E-1	0,000E+0
306,082	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,592E-1	3,555E-1	0,000E+0
307,082	39,000	40,900	7,990E+1	0,000E+0	1,776E+2	1,772E+2	0,000E+0	3,592E-1	3,555E-1	0,000E+0
308,082	39,200	41,100	8,030E+1	0,000E+0	1,777E+2	1,774E+2	0,000E+0	3,602E-1	3,567E-1	0,000E+0
309,082	39,200	41,100	8,030E+1	0,000E+0	1,777E+2	1,774E+2	0,000E+0	3,602E-1	3,567E-1	0,000E+0
310,083	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
311,083	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
312,084	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
313,083	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
314,084	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
315,083	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
316,083	39,400	41,300	8,070E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,616E-1	3,580E-1	0,000E+0
317,083	39,000	40,900	7,990E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,586E-1	3,550E-1	0,000E+0
318,083	39,100	40,900	8,000E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,593E-1	3,549E-1	0,000E+0
319,085	39,000	40,800	7,980E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,591E-1	3,551E-1	0,000E+0
320,084	39,000	40,800	7,980E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,591E-1	3,551E-1	0,000E+0
321,085	39,200	40,700	7,990E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,597E-1	3,542E-1	0,000E+0
322,084	39,000	40,900	7,990E+1	0,000E+0	1,775E+2	1,775E+2	0,000E+0	3,583E-1	3,544E-1	0,000E+0
323,085	39,200	41,000	8,020E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,602E-1	3,562E-1	0,000E+0
324,084	39,000	40,800	7,980E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,583E-1	3,552E-1	0,000E+0
325,084	39,100	40,800	7,990E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,593E-1	3,546E-1	0,000E+0
326,085	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,582E-1	3,551E-1	0,000E+0
327,084	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,774E+2	0,000E+0	3,598E-1	3,559E-1	0,000E+0
328,086	39,300	41,000	8,030E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,610E-1	3,558E-1	0,000E+0
329,085	39,300	41,000	8,030E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,610E-1	3,558E-1	0,000E+0
330,085	39,300	41,000	8,030E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,610E-1	3,558E-1	0,000E+0
331,085	39,300	41,000	8,030E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,610E-1	3,558E-1	0,000E+0
332,085	39,300	41,000	8,030E+1	0,000E+0	1,775E+2	1,771E+2	0,000E+0	3,610E-1	3,558E-1	0,000E+0
333,086	39,300	41,100	8,040E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,611E-1	3,569E-1	0,000E+0
334,085	39,300	41,100	8,040E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,611E-1	3,569E-1	0,000E+0
335,087	39,300	41,100	8,040E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,611E-1	3,569E-1	0,000E+0
336,086	39,300	41,100	8,040E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,611E-1	3,569E-1	0,000E+0
337,087	38,900	41,100	8,000E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,580E-1	3,567E-1	0,000E+0
338,087	38,900	40,900	7,980E+1	0,000E+0	1,772E+2	1,773E+2	0,000E+0	3,581E-1	3,544E-1	0,000E+0
339,088	38,900	40,900	7,980E+1	0,000E+0	1,772E+2	1,773E+2	0,000E+0	3,581E-1	3,544E-1	0,000E+0
340,089	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,578E-1	3,543E-1	0,000E+0
341,088	38,900	40,900	7,980E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,578E-1	3,543E-1	0,000E+0
342,088	39,000	40,900	7,990E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,584E-1	3,548E-1	0,000E+0
343,088	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,599E-1	3,557E-1	0,000E+0
344,089	39,100	40,900	8,000E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,599E-1	3,554E-1	0,000E+0
345,089	39,200	41,000	8,020E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,603E-1	3,568E-1	0,000E+0
346,089	39,000	40,700	7,970E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,580E-1	3,533E-1	0,000E+0
347,090	39,000	40,700	7,970E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,580E-1	3,533E-1	0,000E+0
348,089	39,000	40,700	7,970E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,580E-1	3,533E-1	0,000E+0
349,089	39,000	40,700	7,970E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,580E-1	3,533E-1	0,000E+0
350,089	39,000	40,700	7,970E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,580E-1	3,533E-1	0,000E+0
351,090	39,200	41,200	8,040E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,606E-1	3,571E-1	0,000E+0
352,091	39,200	41,200	8,040E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,606E-1	3,571E-1	0,000E+0
353,090	39,200	41,200	8,040E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,606E-1	3,571E-1	0,000E+0
354,092	39,200	41,200	8,040E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,606E-1	3,571E-1	0,000E+0
355,091	39,200	41,100	8,030E+1	0,000E+0	1,774E+2	1,774E+2	0,000E+0	3,613E-1	3,569E-1	0,000E+0
356,091	39,200	41,100	8,030E+1	0,000E+0	1,774E+2	1,774E+2	0,000E+0	3,613E-1	3,569E-1	0,000E+0
357,091	39,200	41,100	8,030E+1	0,000E+0	1,774E+2	1,774E+2	0,000E+0	3,613E-1	3,569E-1	0,000E+0
358,092	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,588E-1	3,564E-1	0,000E+0
359,093	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,588E-1	3,564E-1	0,000E+0
360,092	39,000	41,000	8,000E+1	0,000E+0	1,776E+2	1,774E+2	0,000E+0	3,588E-1	3,558E-1	0,000E+0
361,093	39,000	40,700	7,970E+1	0,000E+0	1,774E+2	1,773E+2	0,000E+0	3,586E-1	3,542E-1	0,000E+0
362,092	39,000	41,000	8,000E+1	0,000E+0	1,779E+2	1,777E+2	0,000E+0	3,581E-1	3,556E-1	0,000E+0
363,092	39,100	40,700	7,980E+1	0,000E+0	1,775E+2	1,773E+2	0,000E+0	3,593E-1	3,548E-1	0,000E+0
364,092	39,000	41,100	8,010E+1	0,000E+0	1,772E+2	1,772E+2	0,000E+0	3,594E-1	3,567E-1	0,000E+0
365,093	38,900	40,900	7,980E+1	0,000E+0	1,775E+2	1,774E+2	0,000E+0	3,578E-1	3,549E-1	0,000E+0
366,094	39,000	41,000	8,000E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,600E-1	3,566E-1	0,000E+0
367,094	39,000	41,000	8,000E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,600E-1	3,566E-1	0,000E+0
368,095	39,100	40,900	8,000E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,596E-1	3,555E-1	0,000E+0
369,094	38,900	40,700	7,960E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,579E-1	3,533E-1	0,000E+0
370,094	39,000	40,900	7,990E+1	0,000E+0	1,773E+2	1,773E+2	0,000E+0	3,590E-1	3,557E-1	0,000E+0
371,094	39,200	40,900	8,010E+1	0,000E+0	1,775E+2	1,772E+2	0,000E+0	3,599E-1	3,553E-1	0,000E+0
372,094	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,593E-1	3,556E-1	0,000E+0
373,095	39,100	41,200	8,030E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,604E-1	3,581E-1	0,000E+0
374,094	39,300	41,300	8,060E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,624E-1	3,585E-1	0,000E+0
375,095	39,300	41,100	8,040E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,617E-1	3,569E-1	0,000E+0
376,094	39,100	41,000	8,010E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,595E-1	3,559E-1	0,000E+0
377,094	39,100	41,000	8,010E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,595E-1	3,559E-1	0,000E+0
378,094	39,100	41,000	8,010E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,595E-1	3,559E-1	0,000E+0
379,094	39,100	41,000	8,010E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,595E-1	3,559E-1	0,000E+0
380,095	39,100	41,000	8,010E+1	0,000E+0	1,774E+2	1,772E+2	0,000E+0	3,595E-1	3,559E-1	0,000E+0
381,094	39,300	41,000	8,030E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,617E-1	3,562E-1	0,000E+0
382,095	39,300	41,000	8,030E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,617E-1	3,562E-1	0,000E+0
383,095	39,300	41,000	8,030E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,617E-1	3,562E-1	0,000E+0
384,095	38,900	41,000	7,990E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,584E-1	3,562E-1	0,000E+0
385,095	38,900	41,000	7,990E+1	0,000E+0	1,771E+2	1,772E+2	0,000E+0	3,584E-1	3,562E-1	0,000E+0
386,095	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,581E-1	3,552E-1	0,000E+0
387,096	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,581E-1	3,552E-1	0,000E+0
388,095	39,000	40,800	7,980E+1	0,000E+0	1,773E+2	1,770E+2	0,000E+0	3,587E-1	3,543E-1	0,000E+0
389,096	39,000	40,900	7,990E+1	0,000E+0	1,771E+2	1,770E+2	0,000E+0	3,582E-1	3,551E-1	0,000E+0
390,095	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,772E+2	0,000E+0	3,595E-1	3,553E-1	0,000E+0
391,095	38,900	40,800	7,970E+1	0,000E+0	1,771E+2	1,770E+2	0,000E+0	3,580E-1	3,545E-1	0,000E+0
392,096	39,200	41,200	8,040E+1	0,000E+0	1,773E+2	1,772E+2	0,000E+0	3,614E-1	3,576E-1	0,000E+0
393,096	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,598E-1	3,549E-1	0,000E+0
394,097	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,770E+2	0,000E+0	3,598E-1	3,549E-1	0,000E+0
395,096	39,100	40,800	7,990E+1	0,000E+0	1,774E+2	1,771E+2	0,000E+0	3,593E-1	3,550E-1	0,000E+0
396,096	39,000	40,700	7,970E+1	0,000E+0	1,771E+2	1,769E+2	0,000E+0	3,585E-1	3,544E-1	0,000E+0
397,096	39,200	41,100	8,030E+1	0,000E+0	1,770E+2	1,770E+2	0,000E+0	3,605E-1	3,569E-1	0,000E+0
398,096	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,598E-1	3,559E-1	0,000E+0
399,097	39,100	41,000	8,010E+1	0,000E+0	1,773E+2	1,771E+2	0,000E+0	3,598E-1	3,559E-1	0,000E+0
400,097	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,596E-1	3,558E-1	0,000E+0
401,097	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,596E-1	3,558E-1	0,000E+0
402,098	39,000	40,900	7,990E+1	0,000E+0	1,772E+2	1,770E+2	0,000E+0	3,596E-1	3,558E-1	0,000E+0
403,097	39,200	40,900	8,010E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,603E-1	3,552E-1	0,000E+0
404,097	39,200	40,900	8,010E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,603E-1	3,552E-1	0,000E+0
405,106	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,596E-1	3,559E-1	0,000E+0
406,105	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,596E-1	3,559E-1	0,000E+0
407,106	39,000	41,000	8,000E+1	0,000E+0	1,772E+2	1,771E+2	0,000E+0	3,596E-1	3,559E-1	0,000E+0
